label	label2	algorithm	dataset	target_noise	data_group	symbolic_solution_rate_(%)	accuracy_solution	rmse_test	log_mse_test
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_I_6_2a	0.01	Feynman	0	1	0.000271885753046	7.39E-08
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_I_6_2a	0.1	Feynman	0	1	0.000906719521603	8.22E-07
FEAT_0_Feynman	FEAT_0	FEAT	feynman_I_6_2b	0	Feynman	0	0	0.002571464997656	6.61E-06
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_I_6_2b	0.001	Feynman	0	0	0.003863687600035	1.49E-05
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_I_6_2b	0.01	Feynman	0	0	0.003124081742396	9.76E-06
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_I_6_2b	0.1	Feynman	0	0	0.010296815602509	0.000106018791361
FEAT_0_Feynman	FEAT_0	FEAT	feynman_I_8_14	0	Feynman	0	0	0.09684596053835	0.009335429040382
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_I_8_14	0.001	Feynman	0	0	0.063249253223319	0.003992487438062
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_I_8_14	0.01	Feynman	0	0	0.091640310474641	0.008362879939122
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_I_8_14	0.1	Feynman	0	0	0.188237445259561	0.034820021024796
FEAT_0_Feynman	FEAT_0	FEAT	feynman_I_9_18	0	Feynman	0	0	0.034948073614686	0.001220622586431
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_I_9_18	0.001	Feynman	0	0	0.035400364318869	0.001252401212008
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_I_9_18	0.01	Feynman	0	0	0.03496929864581	0.001222104773438
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_I_9_18	0.1	Feynman	0	0	0.035655836150882	0.001270531184938
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_1	0	Feynman	0	0	8.69960799548237	4.33968237891236
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_1	0.001	Feynman	0	0	8.22593099287094	4.22925330772783
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_1	0.01	Feynman	0	0	8.73969855787257	4.34875847136301
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_1	0.1	Feynman	0	0	8.66734549637097	4.33234884982493
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_11	0	Feynman	0	0	0.064692539780514	0.00417639142695
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_11	0.001	Feynman	0	0	0.079758020875239	0.006341193958716
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_11	0.01	Feynman	0	0	0.078395786567228	0.006127090338269
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_11	0.1	Feynman	0	0	0.112503969356031	0.012577711038138
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_12	0	Feynman	0	1	0.371524638566364	0.129299186891857
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_12	0.001	Feynman	0	0	0.626485918341168	0.331089637734695
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_12	0.01	Feynman	0	0.5	0.450464878956462	0.18475077649353
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_12	0.1	Feynman	0	0	1.47731589001387	1.15765518614336
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_13	0	Feynman	0	0	0.003037565561893	9.23E-06
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_13	0.001	Feynman	0	0	0.003047127543321	9.28E-06
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_13	0.01	Feynman	0	0	0.00315498441221	9.95E-06
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_13	0.1	Feynman	0	0	0.0036200520697	1.31E-05
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_14	0	Feynman	0	0	10.3588991911398	4.68496787089705
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_14	0.001	Feynman	0	0	11.19943134509	4.83966714242297
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_14	0.01	Feynman	0	0	10.4793550278799	4.70787912552622
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_14	0.1	Feynman	0	0	9.8815276889458	4.59152338522103
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_15	0	Feynman	0	0	0.141003808991273	0.01968700703403
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_15	0.001	Feynman	0	0	0.139968542868921	0.019401755774445
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_15	0.01	Feynman	0	0	0.146008167872439	0.021094327090203
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_15	0.1	Feynman	0	0	0.197080084310352	0.038105244741744
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_16	0	Feynman	0	0	1.85070217421251	1.48729254660403
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_16	0.001	Feynman	0	0	1.72740077784131	1.38226461440774
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_16	0.01	Feynman	0	0	2.02215713387687	1.62710482425961
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_16	0.1	Feynman	0	0	3.74410204787761	2.70926946715659
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_17	0	Feynman	0	0	424.947799069528	12.103938209001
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_17	0.001	Feynman	0	0	364.996387768046	11.7997824202343
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_17	0.01	Feynman	0	0	529.415405303642	12.5435503456921
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_17	0.1	Feynman	0	0	451.121571585386	12.2234786402035
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_18	0	Feynman	0	0	0.167047922087799	0.027522758360555
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_18	0.001	Feynman	0	0	0.157934273354307	0.024637230276266
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_18	0.01	Feynman	0	0	0.122730782316262	0.014950526762207
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_18	0.1	Feynman	0	0	0.210297765549383	0.043275127315316
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_19	0	Feynman	0	0	4.50900080283378	3.06016555040149
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_19	0.001	Feynman	0	0	3.37208675476603	2.5153525246187
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_19	0.01	Feynman	0	0	3.530654900777	2.60013264332141
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_19	0.1	Feynman	0	0	3.40127964749236	2.53120985422923
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_2	0	Feynman	0	0	0.665413973626168	0.366568866674138
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_2	0.001	Feynman	0	0	0.705342333405369	0.403802264545617
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_2	0.01	Feynman	0	0	0.76466708605021	0.460405055277238
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_2	0.1	Feynman	0	0	0.664418239586682	0.365650659381653
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_20	0	Feynman	0	0	12.3680091068438	5.03674251065091
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_20	0.001	Feynman	0	0	13.6651805579097	5.23504289778765
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_20	0.01	Feynman	0	0	13.4853534157403	5.20869215873566
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_20	0.1	Feynman	0	0	14.0991400269809	5.29724553984904
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_3	0	Feynman	0	1	0.026115247572467	0.00068177369526
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_3	0.001	Feynman	0	1	0.032882220338803	0.001080656295004
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_3	0.01	Feynman	0	1	0.038134934453761	0.001453216794587
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_3	0.1	Feynman	0	0	0.176251591888896	0.03059188361691
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_4	0	Feynman	0	0	0.01835926242254	0.000337005723891
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_4	0.001	Feynman	0	0	0.023731001533319	0.000563001918448
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_4	0.01	Feynman	0	0	0.03312211594901	0.001096473218414
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_4	0.1	Feynman	0	0	0.079071059686688	0.006232768361816
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_5	0	Feynman	0	1	0.051716311659264	0.002671006575503
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_5	0.001	Feynman	0	1	0.03600819921917	0.001295750563541
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_5	0.01	Feynman	0	1	0.06795799247758	0.004607657166688
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_5	0.1	Feynman	0	0	0.29879481967166	0.085515407492432
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_6	0	Feynman	0	0	0.160043133846212	0.02529126720612
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_6	0.001	Feynman	0	0	0.252506089392366	0.06180916719391
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_6	0.01	Feynman	0	0	0.217174928620368	0.04608646448547
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_6	0.1	Feynman	0	0	0.27558957767402	0.07320363473481
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_7	0	Feynman	0	1	0.024462669004818	0.000598243191691
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_7	0.001	Feynman	0	1	0.029860671849027	0.000891262430893
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_7	0.01	Feynman	0	0.5	0.038779207033312	0.001502697282818
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_7	0.1	Feynman	0	0	0.171621243441675	0.029028420060834
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_8	0	Feynman	0	0	0.0188865097537	0.000356636648266
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_8	0.001	Feynman	0	0	0.021912937178743	0.000480061567804
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_8	0.01	Feynman	0	0	0.019404060641486	0.000376446704426
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_8	0.1	Feynman	0	0	0.053887745136303	0.002899680934674
FEAT_0_Feynman	FEAT_0	FEAT	feynman_test_9	0	Feynman	0	0	6179.12828426158	17.4578649985426
FEAT_0.001_Feynman	FEAT_0.001	FEAT	feynman_test_9	0.001	Feynman	0	0	5841.74915923537	17.3455711183926
FEAT_0.01_Feynman	FEAT_0.01	FEAT	feynman_test_9	0.01	Feynman	0	0	5841.67015714798	17.3455440708022
FEAT_0.1_Feynman	FEAT_0.1	FEAT	feynman_test_9	0.1	Feynman	0	0	5306.78684368798	17.1534836693037
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_bacres1	0	Strogatz	0	1	0.013905835926074	0.000193353578795
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_bacres1	0.001	Strogatz	0	1	0.009931738704232	9.86E-05
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_bacres1	0.01	Strogatz	0	1	0.015880028108952	0.000252143501896
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_bacres1	0.1	Strogatz	0	0	0.086560328941698	0.007464759771683
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_bacres2	0	Strogatz	0	1	0.020230036157273	0.000409170641199
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_bacres2	0.001	Strogatz	0	1	0.021777472388549	0.000474145878709
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_bacres2	0.01	Strogatz	0	1	0.036137110163593	0.001305038797283
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_bacres2	0.1	Strogatz	0	0	0.156192588548501	0.024103292358219
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_barmag1	0	Strogatz	0	0	0.016894914072181	0.000285397391796
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_barmag1	0.001	Strogatz	0	0	0.024966680502069	0.000623140942641
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_barmag1	0.01	Strogatz	0	0	0.009684514004548	9.38E-05
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_barmag1	0.1	Strogatz	0	0	0.019263131920817	0.000370999422602
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_barmag2	0	Strogatz	0	0	0.02840050225243	0.000806263410476
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_barmag2	0.001	Strogatz	0	0.5	0.010438259117808	0.000108951318
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_barmag2	0.01	Strogatz	0	0	0.016250264251541	0.000264036227612
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_barmag2	0.1	Strogatz	0	0	0.017781566273324	0.000316134123474
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_glider1	0	Strogatz	0	0	0.135707926049988	0.018249108654646
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_glider1	0.001	Strogatz	0	0.5	0.098254208346703	0.009607588418578
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_glider1	0.01	Strogatz	0	0	0.218535144544205	0.04665227040794
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_glider1	0.1	Strogatz	0	0	0.224057867718595	0.048982458143193
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_glider2	0	Strogatz	0	0	0.312781945929949	0.093337822986544
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_glider2	0.001	Strogatz	0	0	0.353453368312216	0.117720174632893
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_glider2	0.01	Strogatz	0	0	0.344027906005561	0.111859034569359
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_glider2	0.1	Strogatz	0	0	0.355562988143088	0.119048934989607
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_lv1	0	Strogatz	0	1	2.22E-07	4.93E-14
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_lv1	0.001	Strogatz	0	1	0.000919013115805	8.45E-07
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_lv1	0.01	Strogatz	0	1	0.00787020044195	6.19E-05
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_lv1	0.1	Strogatz	0	0	0.125274139114762	0.015571738647816
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_lv2	0	Strogatz	0	1	1.25E-07	1.58E-14
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_lv2	0.001	Strogatz	0	1	0.000206428094753	4.26E-08
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_lv2	0.01	Strogatz	0	1	0.002037528181679	4.15E-06
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_lv2	0.1	Strogatz	0	0	0.025569804584907	0.000653601262662
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_predprey1	0	Strogatz	0	0	0.140564000398163	0.019565577837407
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_predprey1	0.001	Strogatz	0	0	0.090556694480609	0.008167073393554
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_predprey1	0.01	Strogatz	0	0	0.088167855692146	0.007743512250267
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_predprey1	0.1	Strogatz	0	0	0.226081038474708	0.049849256426327
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_predprey2	0	Strogatz	0	0	0.098464945710932	0.00964864726596
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_predprey2	0.001	Strogatz	0	0	0.091000231976749	0.008246942514425
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_predprey2	0.01	Strogatz	0	0	0.083234645654932	0.006904117871126
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_predprey2	0.1	Strogatz	0	0	0.095126484881704	0.00900835082029
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_shearflow1	0	Strogatz	0	0	0.344920792642896	0.112408934963984
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_shearflow1	0.001	Strogatz	0	0	0.333675929527655	0.105566157863549
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_shearflow1	0.01	Strogatz	0	0	0.324264950212098	0.099979043619506
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_shearflow1	0.1	Strogatz	0	0	0.263098122111004	0.066929992281758
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_shearflow2	0	Strogatz	0	0	0.12391487876151	0.015238203772189
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_shearflow2	0.001	Strogatz	0	0	0.105512241084171	0.011071319161037
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_shearflow2	0.01	Strogatz	0	0	0.088645261569486	0.007827269245723
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_shearflow2	0.1	Strogatz	0	0	0.078913349778823	0.006208007159475
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_vdp1	0	Strogatz	0	1	7.84E-07	6.14E-13
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_vdp1	0.001	Strogatz	0	1	0.000267973180362	7.18E-08
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_vdp1	0.01	Strogatz	0	1	0.003808639360744	1.45E-05
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_vdp1	0.1	Strogatz	0	1	0.054098622629723	0.00292238663587
FEAT_0_Strogatz	FEAT_0	FEAT	strogatz_vdp2	0	Strogatz	12.5	1	4.62E-09	0
FEAT_0.001_Strogatz	FEAT_0.001	FEAT	strogatz_vdp2	0.001	Strogatz	0	1	8.41E-06	7.08E-11
FEAT_0.01_Strogatz	FEAT_0.01	FEAT	strogatz_vdp2	0.01	Strogatz	0	1	9.29E-05	8.62E-09
FEAT_0.1_Strogatz	FEAT_0.1	FEAT	strogatz_vdp2	0.1	Strogatz	0	1	0.00106668433263	1.14E-06
FFX_0_Feynman	FFX_0	FFX	feynman_III_10_19	0	Feynman	0	0	0.371223865569974	0.129102864726743
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_10_19	0.001	Feynman	0	0	0.372959814869996	0.130237619674535
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_10_19	0.01	Feynman	0	0	0.330788474758364	0.103838271161014
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_10_19	0.1	Feynman	0	0	0.241089355457342	0.056497601904729
FFX_0_Feynman	FFX_0	FFX	feynman_III_12_43	0	Feynman	0	0	0.036268939744116	0.001314571562224
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_12_43	0.001	Feynman	0	0	0.036265637875967	0.001314332377216
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_12_43	0.01	Feynman	0	0	0.0315433147589	0.000994486040771
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_12_43	0.1	Feynman	0	1	0.005086298718867	2.59E-05
FFX_0_Feynman	FFX_0	FFX	feynman_III_13_18	0	Feynman	0	0	106.311497365296	9.33283535314301
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_13_18	0.001	Feynman	0	0	106.303415030393	9.33268331075408
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_13_18	0.01	Feynman	0	0	106.438419078715	9.33522145068112
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_13_18	0.1	Feynman	0	0	106.189442090238	9.33053805548357
FFX_0_Feynman	FFX_0	FFX	feynman_III_14_14	0	Feynman	0	0	2.4605071176101	1.95360833835859
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_14_14	0.001	Feynman	0	0	2.4628395183627	1.95523489434262
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_14_14	0.01	Feynman	0	0	2.46337712286435	1.95560964922416
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_14_14	0.1	Feynman	0	0	2.5525965194509	2.01700068438801
FFX_0_Feynman	FFX_0	FFX	feynman_III_15_12	0	Feynman	0	0	4.11198686013541	2.88527188327688
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_15_12	0.001	Feynman	0	0	4.15020237550238	2.9027492704416
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_15_12	0.01	Feynman	0	0	4.16389183800993	2.90897514998353
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_15_12	0.1	Feynman	0	0	4.13527743947959	2.8959406395985
FFX_0_Feynman	FFX_0	FFX	feynman_III_15_14	0	Feynman	0	0	0.003692504358557	1.36E-05
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_15_14	0.001	Feynman	0	0	0.00375703545561	1.41E-05
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_15_14	0.01	Feynman	0	0	0.003754927068106	1.41E-05
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_15_14	0.1	Feynman	0	0	0.003785315474649	1.43E-05
FFX_0_Feynman	FFX_0	FFX	feynman_III_15_27	0	Feynman	0	0	0.294515654850197	0.083181902274696
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_15_27	0.001	Feynman	0	0	0.291856961943574	0.081746319918642
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_15_27	0.01	Feynman	0	0	0.291758528433496	0.08169338048358
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_15_27	0.1	Feynman	0	0	0.291478019356187	0.081542599904415
FFX_0_Feynman	FFX_0	FFX	feynman_III_17_37	0	Feynman	0	0	0.806232955734414	0.500782305410442
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_17_37	0.001	Feynman	0	0	0.809943269334386	0.504409946977721
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_17_37	0.01	Feynman	0	0	0.809997741607866	0.504463231450699
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_17_37	0.1	Feynman	0	0	0.702456388763456	0.401085517094545
FFX_0_Feynman	FFX_0	FFX	feynman_III_19_51	0	Feynman	0	0	1.45572272791615	1.13755368735893
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_19_51	0.001	Feynman	0	0	1.45592826361595	1.13774553286652
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_19_51	0.01	Feynman	0	0	1.449589234609	1.13182426401551
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_19_51	0.1	Feynman	0	0	1.42886711336724	1.11240382263307
FFX_0_Feynman	FFX_0	FFX	feynman_III_21_20	0	Feynman	0	0	1.53890876193008	1.2143904054602
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_21_20	0.001	Feynman	0	0	1.53718520859881	1.212815105363
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_21_20	0.01	Feynman	0	0	1.53661237956679	1.212291390262
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_21_20	0.1	Feynman	0	0	1.53801745935233	1.21357585862992
FFX_0_Feynman	FFX_0	FFX	feynman_III_4_32	0	Feynman	0	0	1.54504804668971	1.21999578793004
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_4_32	0.001	Feynman	0	0	1.54496599440202	1.2199209313532
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_4_32	0.01	Feynman	0	0	1.54383600896135	1.21888987628635
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_4_32	0.1	Feynman	0	0	1.54868152014797	1.2233089848668
FFX_0_Feynman	FFX_0	FFX	feynman_III_4_33	0	Feynman	0	0	0.23941536028304	0.055737134888621
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_4_33	0.001	Feynman	0	0	0.239421709216503	0.055740010178168
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_4_33	0.01	Feynman	0	0	0.219655691640937	0.047120793326168
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_4_33	0.1	Feynman	0	1	0.077375311909228	0.005969088385562
FFX_0_Feynman	FFX_0	FFX	feynman_III_7_38	0	Feynman	0	0	3.31511160907661	2.48407004832077
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_7_38	0.001	Feynman	0	0	3.3160574302828	2.48459300735183
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_7_38	0.01	Feynman	0	0	3.32090908082905	2.48727360659536
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_7_38	0.1	Feynman	0	0	3.31999788139424	2.48677040628622
FFX_0_Feynman	FFX_0	FFX	feynman_III_8_54	0	Feynman	0	0	0.346725866337622	0.113524046925871
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_8_54	0.001	Feynman	0	0	0.346741777990411	0.113533896931757
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_8_54	0.01	Feynman	0	0	0.346807902788515	0.113574834863794
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_8_54	0.1	Feynman	0	0	0.347429873405768	0.113960197410135
FFX_0_Feynman	FFX_0	FFX	feynman_III_9_52	0	Feynman	0	0	9.00296249318766	4.40736944625058
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_III_9_52	0.001	Feynman	0	0	9.01368965011607	4.40972206488414
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_III_9_52	0.01	Feynman	0	0	9.0457389724467	4.41673469985159
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_III_9_52	0.1	Feynman	0	0	9.37885733439684	4.48822015839753
FFX_0_Feynman	FFX_0	FFX	feynman_II_10_9	0	Feynman	0	0	0.021569069419918	0.000465116572156
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_II_10_9	0.001	Feynman	0	0	0.021462277729062	0.000460523308181
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_II_10_9	0.01	Feynman	0	0	0.021263692255101	0.000452042421747
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_II_10_9	0.1	Feynman	0	0	0.020742066047985	0.000430140780128
FFX_0_Feynman	FFX_0	FFX	feynman_II_11_20	0	Feynman	0	0	1.93934806982579	1.56047262947904
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_II_11_20	0.001	Feynman	0	0	1.91703228756179	1.54223189889827
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_II_11_20	0.01	Feynman	0	0	1.91681172301604	1.54205100387487
FFX_0.1_Feynman	FFX_0.1	FFX	feynman_II_11_20	0.1	Feynman	0	0	1.94009231139985	1.56107887243538
FFX_0_Feynman	FFX_0	FFX	feynman_II_11_27	0	Feynman	0	0	0.080023954391705	0.006383415856314
FFX_0.001_Feynman	FFX_0.001	FFX	feynman_II_11_27	0.001	Feynman	0	0	0.080016856446089	0.006382287122922
FFX_0.01_Feynman	FFX_0.01	FFX	feynman_II_11_27	0.01	Feynman	0	0	0.07970665191622	0.006333054171108
